"cod_101","cod_103","cod_106","cod_204","cod_208","partido","id"
712.87563062075,0,0,0,679.973678438254,"Partido de la U",99
331.112122842598,0,0,57.9446214974546,107.611439923844,"Otro partido",100
265.486725663717,0,0,194.296460176991,0,"Otro partido",101
364.230735704324,0,87.1687587168759,0,37.4825662482566,"Otro partido",102
1259.44584382872,0,0,326.039042821159,566.120906801008,"Conservador",103
3018.19613486842,0,0,2641.44736842105,173.930921052632,"Otro partido",104
1192.0175887788,0,0,333.964154514082,233.774908159858,"Conservador",105
2692.99820466786,0,0,149.611011370437,59.8444045481747,"Partido de la U",106
1874.19468197259,0,0,814.103314981844,0,"Conservador",107
1624.29144429343,0,0,0,401.929260450161,"Partido de la U",108
439.461101232059,0,0,317.699733265591,0,"Otro partido",109
527.310278156172,0,0,64.5691435602232,153.183635804368,"Otro partido",110
0,0,0,17.1041051923176,127.072871909027,"Cambio radical",111
2626.80703492693,0,0,230.592023780035,1065.41491206341,"Otro partido",112
1079.27624872579,0,0,2564.0876656473,1304.5871559633,"Otro partido",113
627.650078107565,0,0,695.847299709886,185.156773041732,"Partido de la U",114
7.70891150169596,0,0,0,0,"Otro partido",115
117.827265229174,0,0,624.808530694003,47.1309060916696,"Cambio radical",116
136.444262518761,0,0,0,206.467458043389,"Otro partido",117
958.720550847458,0,0,267.409957627119,0,"Partido de la U",118
2310.9281126994,0,0,302.983219390926,400.041433602652,"Partido de la U",119
1866.72889096303,0,0,75.9336977899263,272.675755858529,"Otro partido",120
1675.61828628529,0,0,575.318511116663,600.674494129403,"Partido de la U",121
3138.10037130195,0,0,2395.49646664271,143.729787998563,"Partido de la U",122
6316.12190115269,0,0,2889.62576977736,947.418285172904,"Otro partido",123
1977.26149283243,0,0,1075.63025210084,269.401878398418,"Otro partido",124
404.308776388367,0,0,317.671181448003,80.8617552776735,"Partido de la U",125
3155.93171711376,0,0,2560.60823411275,1597.33180318462,"Conservador",126
73.190053285968,0,0,0,4.51037318210096,"Conservador",127
354.398478899227,0,0,0,67.2794572640437,"Otro partido",128
150.215935407148,0,0,0,0,"Otro partido",129
201.434211586496,0,0,0,201.434211586496,"Otro partido",130
731.298448522215,0,0,0,348.773106218287,"Cambio radical",131
737.881711885572,0,0,440.566466114201,44.9540242933364,"Partido de la U",132
251.556505880133,0,0,0,0,"Otro partido",133
1886.79245283019,0,0,732.900943396226,0,"Conservador",134
37.395759320893,0,0,3.72938558767436,17.1459556486294,"Otro partido",135
611.592785469326,0,0,89.1566112028452,502.241839197256,"Partido verde",136
236.617940898097,0,78.8726469660322,236.617940898097,0,"Otro partido",137
781.319326634477,0,0,0,451.537691939623,"Partido de la U",138
43.6399183060729,0,0,0,18.3287656885506,"Otro partido",139
716.845878136201,0,0,697.491039426523,0,"Otro partido",140
477.190303493033,0,0,0,133.613284978049,"Otro partido",141
326.632695507488,0,0,29.731697171381,0,"Otro partido",142
165.027053615347,0,0,0,0,"Otro partido",143
132.94336612603,0,0,0,0,"Conservador",144
4121.54466259264,0,0,248.34221817709,1303.60161227409,"Conservador",145
0,0,62.2277535780958,267.021779713752,680.149346608587,"Otro partido",146
2609.39553849844,0,0,419.285200287839,263.252578556009,"Otro partido",147
4817.71511028654,0,0,1896.51618223047,603.999175427747,"Partido de la U",148
1368.32280053513,0,0,456.344715550742,421.819455946996,"Partido de la U",149
306.142328351563,0,27.831120759233,0,0,"Otro partido",150
249.362566938264,0,0,52.9622402733014,425.475877288681,"Polo",151
667.830175238638,0,0,169.183644393788,302.749679441516,"Otro partido",152
34.7125172435556,0,0,0,7.66380250831748,"Otro partido",153
868.028913260219,0,0,0,811.897640412097,"Conservador",154
657.873096279728,0,0,444.064339988816,98.6809644419591,"Conservador",155
391.696043869957,0,0,78.3392087739914,326.674500587544,"Cambio radical",156
6460.4462474645,0,0,1267.74847870183,1389.4523326572,"Otro partido",157
1545.62634481512,0,0,870.575294578549,267.960100051231,"Partido de la U",158
77.3281575019912,0,23.1984472505974,57.9961181264934,227.791430493586,"Otro partido",159
384.526085768916,0,0,27.9431849221524,327.096421742693,"Partido verde",160
1811.06216348507,0,0,889.784244982868,244.738130200685,"Partido de la U",161
740.186089902536,0,0,139.203667787789,0,"Cambio radical",162
312.304309227464,0,0,70.8912838905559,110.580422932831,"Partido verde",163
1670.56508577195,0,0,1406.45812310797,478.809283551968,"Cambio radical",164
6239.16811091854,0,0,401.502021952629,0,"Cambio radical",165
2179.8670859378,0,0,1023.60317521187,250.545384821874,"Otro partido",166
3437.09880275729,0,0,976.417946547346,530.89853670335,"Partido de la U",167
316.89812657284,0,0,0,207.475067573865,"Otro partido",168
1191.42377960924,0,0,0,109.509768889401,"Conservador",169
1139.3576871039,0,0,130.382040874457,97.9516485081535,"Otro partido",170
2163.94010213797,0,0,259.672812256557,259.672812256557,"Partido de la U",171
217.026043125175,0,0,889.106692803136,378.045365443853,"Partido de la U",172
7324.46932586891,0,0,2522.67319804059,2215.1159318871,"Partido de la U",173
1172.13559847956,0,0,0,0,"Otro partido",174
542.800099825306,0,0,212.128774644372,68.6298976790616,"Partido de la U",175
143.412554120021,0,0,7.61226777982854,96.070584582478,"Conservador",176
151.397771972495,0,0,4.4440440801129,102.28490526379,"Otro partido",177
77.2276237992933,0,0,0,247.842403366417,"Otro partido",178
176.495610051468,0,0,0,0,"Polo",179
1573.65953986703,956.617400870522,0,86.095566078347,1332.28105419238,"Conservador",180
2614.46619761395,0,0,305.833333333333,662.791883348629,"Otro partido",181
244.034707158351,0,0,33.8937093275488,0,"Otro partido",182
1496.94978883153,0,13.6123885499765,659.301289356662,712.501083774664,"Otro partido",183
1213.1077055373,0,0,61.4231749639139,184.269524891742,"Partido de la U",184
541.748493262003,0,0,0,144.917721947586,"Cambio radical",185
429.367640645443,0,0,46.6484954208461,346.925425207152,"Partido verde",186
1768.3465959328,0,0,1326.2599469496,331.671087533156,"Conservador",187
742.278312852873,0,0,0,397.874460312189,"Otro partido",188
1220.15915119363,0,132.62599469496,0,331.564986737401,"Otro partido",189
579.522010245949,0,0,0,60.2123368645541,"Cambio radical",190
1150.39496893934,0,0,230.078993787867,0,"Partido verde",191
3358.80426568142,0,0,0,0,"Conservador",192
6.63938646649142,0,0,0,0,"Otro partido",193
3476.39318885449,0,0,1625.38699690402,307.66253869969,"Cambio radical",194
868.59411837697,0,0,372.254622161559,0,"Otro partido",195
3498.11080992279,0,0,410.711352061771,1663.38097585017,"Partido de la U",196
947.642738687515,0,0,355.366027007818,94.7642738687515,"Cambio radical",197
2545.82484725051,0,0,728.411405295316,633.910386965377,"Cambio radical",198
628.855483020902,0,0,0,377.313289812541,"Otro partido",199
905.634061295651,0,0,0,685.41016700312,"Partido de la U",200
2063.36461255683,0,0,256.360646222308,620.97320305698,"Cambio radical",201
197.367967358198,0,0,22.9527038675938,124.418136888685,"Otro partido",202
29.9049941340204,0,0,0,29.9049941340204,"Otro partido",203
461.822660098522,0,115.455665024631,80.6380849753695,162.099753694581,"Otro partido",204
2906.97674418605,0,0,1009.24947145877,792.811839323467,"Otro partido",205
1565.89667401514,0,0,851.437074666922,459.575194095658,"Otro partido",206
2660.08316008316,0,0,0,2192.82744282744,"Partido verde",207
2507.07167832168,0,0,1695.8041958042,765.795454545455,"Partido verde",208
202.955025166423,0,0,0,0,"Otro partido",209
84.0783610324823,1387.29295703596,22.4208962753286,483.450575936773,312.084863092402,"Otro partido",210
2013.26839743836,0,0,66.0045250603981,1673.98097940714,"Partido de la U",211
866.000753863551,0,0,0,115.771902428518,"Otro partido",212
562.962737457379,0,0,18.042701737295,268.610975807761,"Polo",213
1057.6852328747,0,0,206.572106541093,0,"Otro partido",214
540.958268933539,0,0,0,540.958268933539,"Otro partido",215
1763.90718562874,0,0,419.161676646707,374.251497005988,"Cambio radical",216
400.080016003201,0,0,80.4410882176435,0,"Conservador",217
756.42965204236,0,0,52.1936459909228,561.018658598084,"Otro partido",218
4589.49515553289,0,0,1177.97042325344,1202.95767465579,"Partido verde",219
24.0584204471565,0,0,0,0,"Otro partido",220
221.459417561732,0,0,0,0,"Partido verde",221
853.814722205281,0,0,618.588766237726,0,"Otro partido",222
0,0,0,0,0,"Partido verde",223
484.152088309341,0,0,0,72.945581305274,"Cambio radical",224
0,0,0,973.141300116777,973.141300116777,"Partido de la U",225
1384.40239963083,0,0,749.52468850946,0,"Otro partido",226
216.333153055706,0,0,0,93.1043807463494,"Partido de la U",227
153.383060572054,128.06946487775,176.095514206906,278.873749121524,625.139064228438,"Otro partido",228
963.870207648127,0,0,946.451426046831,84.7184723381277,"Otro partido",229
227.790432801822,0,0,52.5670229542667,175.223409847556,"Partido verde",230
1133.69312400853,0,0,237.253213719162,1032.00043761282,"Conservador",231
627.888286116134,0,94.9446955997589,35.7394012457304,292.093630701226,"Conservador",232
243.289270943151,0,0,0,243.289270943151,"Otro partido",233
331.468821214005,0,0,248.601615910503,82.8672053035011,"Cambio radical",234
308.565786225623,0,0,0,153.048629967909,"Otro partido",235
148.853825543316,0,0,0,80.8063624378004,"Otro partido",236
6.87727420067136,0,1.63161593066285,0,5.00362218736607,"Otro partido",237
932.174950594728,0,0,357.433163056042,374.175025168724,"Cambio radical",238
330.80219532366,0,225.546951357041,0,556.349146680701,"Otro partido",239
354.748800122378,0,0,7.29516033424479,26.1582882383311,"Otro partido",240
2091.28035486054,0,0,296.970152620104,0,"Partido de la U",241
158.411477869467,0,0,56.2640660165041,631.528975993999,"Otro partido",242
323.037874542638,0,0,164.815242113591,108.058080891321,"Partido de la U",243
3155.90471185847,0,0,0,638.640742686986,"Conservador",244
933.396942606459,0,0,85.3338449731389,556.681877579805,"Partido verde",245
42.6877186828211,0,0,25.5681300988514,38.2213587342706,"Otro partido",246
878.583599574015,0,0,440.894568690096,1064.28115015974,"Conservador",247
669.098557274466,0,0,279.047888058404,296.89292543021,"Otro partido",248
10374.1977459016,0,0,1049.61577868852,3593.54508196721,"Otro partido",249
1106.2311483852,183.91819318767,251.160155962628,478.334951813433,930.389210623115,"Otro partido",250
628.092712809728,0,0,84.87245131206,0,"Polo",251
459.863144728129,0,0,0,120.557722021926,"Otro partido",252
3372.71997246759,0,0,4015.14282436618,133.073305036136,"Otro partido",253
357.307256482894,0,0,122.174329919372,64.284157768577,"Otro partido",254
529.661016949153,0,0,1188.31214689266,1063.98305084746,"Otro partido",255
760.968649676985,0,0,0,0,"Otro partido",256
1278.77237851662,0,0,724.63768115942,128.303495311168,"Otro partido",257
568.127614661293,0,0,57.5705238917674,510.488006140856,"Otro partido",258
4051.93829916785,0,0,989.648873553887,146.316216764766,"Conservador",259
16.7300380228137,0,0,0,0,"Otro partido",260
2109.18407567994,0,0,317.89515175404,0,"Otro partido",261
1731.94033186212,0,0,0,0,"Otro partido",262
549.608730927268,0,0,538.878274752022,0,"Otro partido",263
1559.07148631482,0,0,690.090079685876,535.858644185241,"Partido de la U",264
36.7354926482573,63.3370519220262,99.2069356605337,39.3507155820126,273.356938489589,"Otro partido",265
279.466219520715,0,0,0,227.764968909383,"Otro partido",266
1847.74575018477,0,0,239.689578713969,724.250997782705,"Partido de la U",267
0,0,0,2.69793636790682,14.6150168108322,"Otro partido",268
4016.52513197154,0,0,2421.39086527427,573.789304567363,"Partido de la U",269
153.042065354757,0,0,0,7.22152012998736,"Otro partido",270
5540.16620498615,0,0,507.116247970198,1079.37720890247,"Cambio radical",271
4414.06006674082,0,0,0,2785.42507548069,"Otro partido",272
497.653934460447,0,0,10.436234606554,162.805259862242,"Otro partido",273
6115.77319587629,0,0,6845.48266166823,74.9765698219307,"Otro partido",274
2305.16730199068,0,0,87.992376111817,0,"Conservador",275
254.550431093472,0,0,0,54.0577528397427,"Otro partido",276
4.18877291572943,0,0,0,3.01591649932519,"Polo",277
3542.51012145749,0,75.9109311740891,886.791497975708,1780.31376518219,"Partido de la U",278
282.54972875226,0,0,0,0,"Conservador",279
421.549616389849,0,0,0,266.840907174774,"Cambio radical",280
389.226218278063,0,0,135.752919196637,176.554258134828,"Partido verde",281
127.182131781595,0,0,57.8417366458762,60.9777344158333,"Otro partido",282
1715.90223994806,0,0,939.108658349951,0,"Otro partido",283
861.294376669313,0,0,341.803219519238,420.414350682163,"Otro partido",284
629.951690821256,0,0,92.9082125603865,718.894685990338,"Partido verde",285
57.1639934093278,0,0,13.4503513904301,0,"Otro partido",286
2082.66581223967,0,0,0,1473.88657481576,"Conservador",287
7009.67334922193,0,0,546.75452123931,0,"Otro partido",288
3837.06715267069,0,0,795.31753820272,1527.71624842282,"Otro partido",289
2666.36280765725,0,0,501.367365542388,273.473108477666,"Conservador",290
797.716013099337,0,0,0,254.261482912083,"Otro partido",291
2069.46924200617,0,0,710.111994806038,340.991722123032,"Otro partido",292
395.325669286358,0,0,79.0651338572716,173.943294485998,"Otro partido",293
78.9509004350195,0,0,0.784771950324093,21.6799172594563,"Cambio radical",294
477.889639352619,175.22620109596,0,606.010258697591,208.925385497642,"Partido de la U",295
2434.40806672476,0,0,0,1470.78924436699,"Conservador",296
528.673835125448,0,0,26.8817204301075,392.951015531661,"Otro partido",297
0,2212.38938053097,0,289.905560692115,0,"Conservador",298
1408.72645564674,0,0,108.580360631943,322.226539384804,"Otro partido",299
5864.00937866354,0,0,1634.42751074639,1205.54904259476,"Otro partido",300
5285.41226215645,0,0,792.811839323467,0,"Partido verde",301
362.642267351038,0,6.97388975675072,354.569264673064,317.889979915198,"Otro partido",302
230.038416415541,0,0,34.5057624623312,9.31655586482943,"Otro partido",303
603.989398800391,0,111.5915748361,0,357.6509973497,"Partido verde",304
1655.46947828603,0,0,1028.64122922627,247.516795782571,"Otro partido",305
615.360947655859,0,0,0,411.54186377447,"Partido verde",306
325.07887943398,0,0,229.467444306339,0,"Otro partido",307
322.704437622104,0,0,364.833938040748,104.172481161038,"Otro partido",308
413.404620966202,0,0,76.3796066450258,155.62344853924,"Otro partido",309
652.485971551612,0,0,521.988777241289,75.688372699987,"Polo",310
869.867780097425,0,0,33.0549756437022,0,"Otro partido",311
112.256586483391,0,0,0,0,"Otro partido",312
801.842952687639,0,0,25.5734456279415,27.0993311865246,"Partido verde",313
627.805717310746,0,0,0,0,"Otro partido",314
143.239113827349,0,0,49.0514387573211,275.767125031831,"Otro partido",315
510.774749228064,0,0,0,380.010769874141,"Cambio radical",316
2729.86722918476,0,0,1162.92343963271,296.562848988708,"Partido de la U",317
350.735970561178,0,28.7488500459982,108.785648574057,0,"Polo",318
3805.35055350554,0,0,2298.78920664207,0,"Otro partido",319
1692.45647969052,0,0,1015.47388781431,241.779497098646,"Cambio radical",320
731.090008372872,0,0,84.8451018699414,324.204577169969,"Otro partido",321
2313.3154436939,0,0,0,1110.39141297307,"Cambio radical",322
334.042901588341,0,0,196.49582446373,98.2479122318651,"Otro partido",323
2410.36456764086,0,0,150.647785477553,149.442603193733,"Partido de la U",324
531.886601776501,0,0,0,390.936652305728,"Cambio radical",325
373.552484124019,0,0,0,59.153530070975,"Otro partido",326
780.564813190668,0,35.0815646377828,177.600420978776,306.9636905806,"Otro partido",327
1103.06790761806,0,0,0,552.223371251293,"Otro partido",328
0,0,94.2951438000943,0,0,"Partido de la U",329
1053.54646457214,0,0,326.502832756972,0,"Cambio radical",330
360.490266762797,0,0,901.225666906994,360.490266762797,"Cambio radical",331
1830.16105417277,0,0,915.080527086384,366.032210834553,"Partido verde",332
446.501055366131,0,0,208.950316609839,111.199058288683,"Cambio radical",333
443.46761629201,0,0,0,35.6109503672379,"Partido verde",334
2858.5040495474,0,0,1752.05764649833,311.214864221058,"Partido de la U",335
364.166059723234,0,121.388686574411,75.3969410050983,376.062151007526,"Otro partido",336
28.244351129774,0,0,0,0,"Otro partido",337
11018.4101245798,0,0,4159.46213169864,1759.93672137631,"Otro partido",338
1793.07871615564,0,0,53.5861574323113,126.412049488973,"Cambio radical",339
3119.03246339911,0,0,710.799915128368,636.53723742839,"Partido de la U",340
3361.40318851162,0,0,2391.34112206401,667.165632225873,"Otro partido",341
10.1061141990904,0,0,0,0,"Otro partido",342
53.2248192170629,0,0,32.8975567388669,366.341374313218,"Cambio radical",343
255.233318796337,0,0,428.041866550371,66.5067597034453,"Otro partido",344
1599.0536073672,0,230.549368786973,0,0,"Conservador",345
698.229217904575,0,0,618.29808165273,0,"Cambio radical",346
4333.22500270827,0,0,303.325750189579,0,"Otro partido",347
182.954038375725,0,0,0,0,"Otro partido",348
2014.64491883306,0,15.4972686064081,0,323.505482158769,"Polo",349
0,0,0,0,0,"Otro partido",350
0.0504743522995515,0,51.5546471225008,9.19552789548306,26.4959385650721,"Polo",351
899.133562203695,0,0,572.175903220533,156.530979238189,"Otro partido",352
1217.8148921364,0,0,452.331245650661,0,"Partido de la U",353
285.699169356119,0,0,9.52330564520396,112.163377599069,"Conservador",354
2.75404327979014,0,59.3117645843804,15.1032972783167,35.6599031953787,"Otro partido",355
1793.21651808587,0,0,922.225637872733,409.87806127677,"Cambio radical",356
200.163770357565,0,0,154.67200436721,0,"Otro partido",357
754.554655870445,0,0,2590.08097165992,0,"Otro partido",358
383.676426426426,0,0,18.0993493493493,13.0752002002002,"Cambio radical",359
1016.81127982646,0,0,677.874186550976,81.3449023861171,"Otro partido",360
2597.13895216401,0,0,0,455.580865603645,"Partido verde",361
749.672170233057,0,0,105.79960660428,37.9984502592835,"Cambio radical",362
129.640844841944,0,13.5183362713184,37.8534612348189,360.014816096553,"Otro partido",363
2770.28983957219,0,0,942.172192513369,335.115864527629,"Partido verde",364
593.471810089021,0,0,0,692.383778437191,"Conservador",365
78.2560089435439,0,0,0,0,"Cambio radical",366
4026.41327105814,0,0,1127.39571589628,966.339185053954,"Partido de la U",367
688.652536536843,0,0,99.8291121483409,249.700308618359,"Otro partido",368
2018.71903101487,0,183.519911910442,1192.87942741787,275.279867865663,"Otro partido",369
1925.89168785148,1305.29235035822,385.178337570295,329.689546259918,470.254602881134,"Partido de la U",370
4896.84625492773,0,0,4896.84625492773,0,"Cambio radical",371
294.550810014728,0,0,147.275405007364,135.19882179676,"Otro partido",372
1514.27965716709,0,0,327.841545776674,717.768557497199,"Cambio radical",373
425.170068027211,0,0,81.997084548105,507.325072886297,"Conservador",374
25.9532409109588,0,0,0,25.9532409109588,"Otro partido",375
128.131362308578,0,0,0,28.3261042754714,"Partido verde",376
3788.76650261698,0,0,0,1628.7790016405,"Otro partido",377
2395.4148253742,0,0,1050.75730577334,0,"Partido de la U",378
4329.9716713881,0,0,2185.45797922568,169.971671388102,"Otro partido",379
170.068027210884,0,0,0,0,"Polo",380
1404.43169137574,0,0,390.562729156703,168.978160369839,"Otro partido",381
1815.47886690647,0,0,657.295413669065,325.933003597122,"Otro partido",382
118.764845605701,0,0,0,114.014251781473,"Otro partido",383
1606.32330443651,0,0,745.605175930648,0,"Otro partido",384
1837.6244124099,0,0,716.499529927922,430.899404575368,"Partido de la U",385
569.552233403316,0,0,7.56171722290596,95.3757330051401,"Cambio radical",386
146.179309058697,0,0,20.6256701944147,8.99808848897385,"Otro partido",387
263.124917481846,0,0,1.53333733421353,0,"Partido verde",388
755.47206795165,0,0,163.345311989546,442.665795491669,"Conservador",389
1060.37042273434,0,0,128.806234978086,20.875653895094,"Partido de la U",390
5551.3204465015,0,0,1900.3539341138,1255.10481894909,"Conservador",391
9043.17386231038,0,0,2917.1528588098,0,"Otro partido",392
857.191839533688,0,0,108.5776330076,240.013715069433,"Partido verde",393
1016.12557942415,0,0,187.534765449103,0,"Partido de la U",394
1156.02471678682,0,0,111.336877557269,192.960725916442,"Cambio radical",395
408.611331341099,0,0,406.034030615356,0,"Partido de la U",396
876.774992852378,0,0,623.874678357,375.488420851997,"Conservador",397
551.876379690949,0,0,119.987417218543,0,"Conservador",398
3194.30059336553,0,0,1019.82789495591,1317.55219777561,"Partido de la U",399
532.40576417974,0,0,212.962305671896,0,"Partido verde",400
317.388347313534,0,0,3.88638792628818,85.0147358875538,"Otro partido",401
728.471281058406,0,0,60.5033881897386,373.931106808648,"Cambio radical",402
258.528124225655,0,0,0,171.8014371851,"Otro partido",403
0,0,0,250.733276563535,0,"Otro partido",404
0,0,0,206.622748207311,143.998134437125,"Otro partido",405
3124.78300118047,0,0,222.90118741754,1506.14540656899,"Partido verde",406
371.954736929049,0,0,46.254233088296,451.71025026844,"Otro partido",407
1043.58170247708,0,23.9496373340632,135.382167784316,0,"Otro partido",408
2125.11108535219,0,0,193.191916850199,927.321200880955,"Otro partido",409
4997.79021312061,0,0,4842.24312418145,783.002738421241,"Partido de la U",410
86.5166441834629,0,0,0,9.9190604665926,"Partido verde",411
1228.50122850123,0,0,0,256.511056511056,"Otro partido",412
754.870865428183,0,0,124.150430448573,193.9284096058,"Cambio radical",413
1330.88033820018,0,0,391.435393588288,587.153090382432,"Otro partido",414
1898.4845410628,0,0,1533.28028985507,363.271884057971,"Cambio radical",415
1173.10315934743,0,0,128.256690817684,0,"Cambio radical",416
655.623060448446,0,43.7082040298964,1012.05035185104,1135.68556318021,"Polo",417
2021.91235059761,1215.13944223108,0,2017.1812749004,0,"Otro partido",418
2238.94032921811,0,0,920.781893004115,104.166666666667,"Otro partido",419
20.9268720918187,156.951540688641,0,34.6758270561437,456.530561080831,"Otro partido",420
1386.3658093508,0,0,0,468.59164356057,"Otro partido",421
1064.96272630458,0,0,372.736954206603,580.404685835996,"Partido de la U",422
